Vector(row=43, col=79, direction='up')
Vector(row=12, col=81, direction='left')
Vector(row=12, col=80, direction='left')
Vector(row=12, col=79, direction='left')
Vector(row=12, col=78, direction='left')
Vector(row=12, col=77, direction='left')
Vector(row=12, col=76, direction='left')
Vector(row=12, col=75, direction='left')
Vector(row=12, col=74, direction='left')
Vector(row=12, col=73, direction='left')
Vector(row=12, col=72, direction='left')
Vector(row=12, col=71, direction='left')
Vector(row=12, col=70, direction='left')
Vector(row=12, col=69, direction='left')
Vector(row=12, col=68, direction='left')
Vector(row=12, col=67, direction='left')
Vector(row=12, col=66, direction='left')
Vector(row=12, col=65, direction='left')
Vector(row=12, col=64, direction='left')
Vector(row=12, col=63, direction='left')
Vector(row=12, col=62, direction='left')
Vector(row=12, col=61, direction='left')
Vector(row=12, col=60, direction='left')
Vector(row=12, col=59, direction='left')
Vector(row=12, col=58, direction='left')
Vector(row=12, col=57, direction='left')
Vector(row=12, col=56, direction='left')
Vector(row=12, col=55, direction='left')
Vector(row=12, col=54, direction='left')
Vector(row=12, col=53, direction='left')
Vector(row=12, col=52, direction='left')
Vector(row=12, col=51, direction='left')
Vector(row=12, col=50, direction='left')
Vector(row=12, col=49, direction='left')
Vector(row=12, col=48, direction='left')
Vector(row=12, col=47, direction='left')
Vector(row=12, col=46, direction='left')
Vector(row=12, col=45, direction='left')
Vector(row=12, col=44, direction='left')
Vector(row=12, col=43, direction='left')
Vector(row=12, col=42, direction='left')
Vector(row=12, col=41, direction='left')
Vector(row=12, col=40, direction='left')
Vector(row=12, col=40, direction='up')
Vector(row=11, col=40, direction='up')
Vector(row=10, col=40, direction='up')
Vector(row=9, col=40, direction='up')
Vector(row=8, col=40, direction='up')
Vector(row=8, col=40, direction='right')
Vector(row=8, col=41, direction='right')
Vector(row=8, col=42, direction='right')
Vector(row=8, col=43, direction='right')
Vector(row=8, col=44, direction='right')
Vector(row=8, col=45, direction='right')
Vector(row=8, col=46, direction='right')
Vector(row=8, col=47, direction='right')
Vector(row=8, col=48, direction='right')
Vector(row=8, col=49, direction='right')
Vector(row=8, col=50, direction='right')
Vector(row=8, col=51, direction='right')
Vector(row=8, col=51, direction='down')
Vector(row=9, col=51, direction='down')
Vector(row=10, col=51, direction='down')
Vector(row=11, col=51, direction='down')
Vector(row=12, col=51, direction='down')
Vector(row=13, col=51, direction='down')
Vector(row=14, col=51, direction='down')
Vector(row=15, col=51, direction='down')
Vector(row=16, col=51, direction='down')
Vector(row=17, col=51, direction='down')
Vector(row=18, col=51, direction='down')
Vector(row=19, col=51, direction='down')
Vector(row=20, col=51, direction='down')
Vector(row=21, col=51, direction='down')
Vector(row=22, col=51, direction='down')
Vector(row=23, col=51, direction='down')
Vector(row=24, col=51, direction='down')
Vector(row=25, col=51, direction='down')
Vector(row=26, col=51, direction='down')
Vector(row=27, col=51, direction='down')
Vector(row=28, col=51, direction='down')
Vector(row=29, col=51, direction='down')
Vector(row=30, col=51, direction='down')
Vector(row=31, col=51, direction='down')
Vector(row=32, col=51, direction='down')
Vector(row=33, col=51, direction='down')
Vector(row=34, col=51, direction='down')
Vector(row=35, col=51, direction='down')
Vector(row=36, col=51, direction='down')
Vector(row=37, col=51, direction='down')
Vector(row=38, col=51, direction='down')
Vector(row=39, col=51, direction='down')
Vector(row=40, col=51, direction='down')
Vector(row=41, col=51, direction='down')
Vector(row=42, col=51, direction='down')
Vector(row=43, col=51, direction='down')
Vector(row=43, col=51, direction='left')
Vector(row=43, col=50, direction='left')
Vector(row=43, col=49, direction='left')
Vector(row=43, col=48, direction='left')
Vector(row=43, col=47, direction='left')
Vector(row=43, col=46, direction='left')
Vector(row=43, col=45, direction='left')
Vector(row=43, col=44, direction='left')
Vector(row=43, col=43, direction='left')
Vector(row=43, col=42, direction='left')
Vector(row=43, col=41, direction='left')
Vector(row=43, col=40, direction='left')
Vector(row=43, col=39, direction='left')
Vector(row=43, col=38, direction='left')
Vector(row=43, col=37, direction='left')
Vector(row=43, col=36, direction='left')
Vector(row=43, col=35, direction='left')
Vector(row=43, col=34, direction='left')
Vector(row=43, col=33, direction='left')
Vector(row=43, col=32, direction='left')
Vector(row=43, col=31, direction='left')
Vector(row=43, col=30, direction='left')
Vector(row=43, col=29, direction='left')
Vector(row=43, col=28, direction='left')
Vector(row=43, col=27, direction='left')
Vector(row=43, col=26, direction='left')
Vector(row=43, col=25, direction='left')
Vector(row=43, col=24, direction='left')
Vector(row=43, col=23, direction='left')
Vector(row=43, col=22, direction='left')
Vector(row=43, col=21, direction='left')
Vector(row=43, col=20, direction='left')
Vector(row=43, col=19, direction='left')
Vector(row=43, col=18, direction='left')
Vector(row=43, col=17, direction='left')
Vector(row=43, col=16, direction='left')
Vector(row=43, col=16, direction='up')
Vector(row=42, col=16, direction='up')
Vector(row=41, col=16, direction='up')
Vector(row=40, col=16, direction='up')
Vector(row=39, col=16, direction='up')
Vector(row=38, col=16, direction='up')
Vector(row=37, col=16, direction='up')
Vector(row=36, col=16, direction='up')
Vector(row=35, col=16, direction='up')
Vector(row=34, col=16, direction='up')
Vector(row=33, col=16, direction='up')
Vector(row=32, col=16, direction='up')
Vector(row=31, col=16, direction='up')
Vector(row=30, col=16, direction='up')
Vector(row=29, col=16, direction='up')
Vector(row=28, col=16, direction='up')
Vector(row=27, col=16, direction='up')
Vector(row=26, col=16, direction='up')
Vector(row=25, col=16, direction='up')
Vector(row=24, col=16, direction='up')
Vector(row=23, col=16, direction='up')
Vector(row=22, col=16, direction='up')
Vector(row=22, col=16, direction='right')
Vector(row=22, col=17, direction='right')
Vector(row=22, col=18, direction='right')
Vector(row=22, col=19, direction='right')
Vector(row=22, col=20, direction='right')
Vector(row=22, col=21, direction='right')
Vector(row=22, col=22, direction='right')
Vector(row=22, col=23, direction='right')
Vector(row=22, col=24, direction='right')
Vector(row=22, col=25, direction='right')
Vector(row=22, col=26, direction='right')
Vector(row=22, col=27, direction='right')
Vector(row=22, col=28, direction='right')
Vector(row=22, col=29, direction='right')
Vector(row=22, col=30, direction='right')
Vector(row=22, col=31, direction='right')
Vector(row=22, col=32, direction='right')
Vector(row=22, col=33, direction='right')
Vector(row=22, col=34, direction='right')
Vector(row=22, col=35, direction='right')
Vector(row=22, col=36, direction='right')
Vector(row=22, col=37, direction='right')
Vector(row=22, col=38, direction='right')
Vector(row=22, col=39, direction='right')
Vector(row=22, col=40, direction='right')
Vector(row=22, col=41, direction='right')
Vector(row=22, col=42, direction='right')
Vector(row=22, col=42, direction='down')
Vector(row=23, col=42, direction='down')
Vector(row=24, col=42, direction='down')
Vector(row=25, col=42, direction='down')
Vector(row=26, col=42, direction='down')
Vector(row=27, col=42, direction='down')
Vector(row=28, col=42, direction='down')
Vector(row=29, col=42, direction='down')
Vector(row=30, col=42, direction='down')
Vector(row=31, col=42, direction='down')
Vector(row=32, col=42, direction='down')
Vector(row=33, col=42, direction='down')
Vector(row=34, col=42, direction='down')
Vector(row=35, col=42, direction='down')
Vector(row=36, col=42, direction='down')
Vector(row=37, col=42, direction='down')
Vector(row=38, col=42, direction='down')
Vector(row=39, col=42, direction='down')
Vector(row=40, col=42, direction='down')
Vector(row=41, col=42, direction='down')
Vector(row=42, col=42, direction='down')
Vector(row=43, col=42, direction='down')
Vector(row=44, col=42, direction='down')
Vector(row=45, col=42, direction='down')
Vector(row=46, col=42, direction='down')
Vector(row=47, col=42, direction='down')
Vector(row=48, col=42, direction='down')
Vector(row=49, col=42, direction='down')
Vector(row=50, col=42, direction='down')
Vector(row=51, col=42, direction='down')
Vector(row=52, col=42, direction='down')
Vector(row=53, col=42, direction='down')
Vector(row=54, col=42, direction='down')
Vector(row=55, col=42, direction='down')
Vector(row=56, col=42, direction='down')
Vector(row=57, col=42, direction='down')
Vector(row=58, col=42, direction='down')
Vector(row=59, col=42, direction='down')
Vector(row=60, col=42, direction='down')
Vector(row=61, col=42, direction='down')
Vector(row=62, col=42, direction='down')
Vector(row=63, col=42, direction='down')
Vector(row=64, col=42, direction='down')
Vector(row=65, col=42, direction='down')
Vector(row=66, col=42, direction='down')
Vector(row=67, col=42, direction='down')
Vector(row=68, col=42, direction='down')
Vector(row=69, col=42, direction='down')
Vector(row=70, col=42, direction='down')
Vector(row=71, col=42, direction='down')
Vector(row=72, col=42, direction='down')
Vector(row=73, col=42, direction='down')
Vector(row=74, col=42, direction='down')
Vector(row=75, col=42, direction='down')
Vector(row=76, col=42, direction='down')
Vector(row=77, col=42, direction='down')
Vector(row=78, col=42, direction='down')
Vector(row=79, col=42, direction='down')
Vector(row=80, col=42, direction='down')
Vector(row=81, col=42, direction='down')
Vector(row=82, col=42, direction='down')
Vector(row=83, col=42, direction='down')
Vector(row=84, col=42, direction='down')
Vector(row=85, col=42, direction='down')
Vector(row=86, col=42, direction='down')
Vector(row=87, col=42, direction='down')
Vector(row=88, col=42, direction='down')
Vector(row=89, col=42, direction='down')
Vector(row=90, col=42, direction='down')
Vector(row=91, col=42, direction='down')
Vector(row=92, col=42, direction='down')
Vector(row=93, col=42, direction='down')
Vector(row=94, col=42, direction='down')
Vector(row=95, col=42, direction='down')
Vector(row=96, col=42, direction='down')
Vector(row=97, col=42, direction='down')
Vector(row=98, col=42, direction='down')
Vector(row=99, col=42, direction='down')
Vector(row=100, col=42, direction='down')
Vector(row=101, col=42, direction='down')
Vector(row=102, col=42, direction='down')
Vector(row=102, col=42, direction='left')
Vector(row=102, col=41, direction='left')
Vector(row=102, col=40, direction='left')
Vector(row=102, col=39, direction='left')
Vector(row=102, col=38, direction='left')
Vector(row=102, col=37, direction='left')
Vector(row=102, col=36, direction='left')
Vector(row=102, col=35, direction='left')
Vector(row=102, col=34, direction='left')
Vector(row=102, col=33, direction='left')
Vector(row=102, col=32, direction='left')
Vector(row=102, col=32, direction='up')
Vector(row=101, col=32, direction='up')
Vector(row=100, col=32, direction='up')
Vector(row=99, col=32, direction='up')
Vector(row=98, col=32, direction='up')
Vector(row=97, col=32, direction='up')
Vector(row=96, col=32, direction='up')
Vector(row=95, col=32, direction='up')
Vector(row=94, col=32, direction='up')
Vector(row=93, col=32, direction='up')
Vector(row=92, col=32, direction='up')
Vector(row=91, col=32, direction='up')
Vector(row=90, col=32, direction='up')
Vector(row=89, col=32, direction='up')
Vector(row=88, col=32, direction='up')
Vector(row=87, col=32, direction='up')
Vector(row=86, col=32, direction='up')
Vector(row=85, col=32, direction='up')
Vector(row=84, col=32, direction='up')
Vector(row=83, col=32, direction='up')
Vector(row=82, col=32, direction='up')
Vector(row=81, col=32, direction='up')
Vector(row=80, col=32, direction='up')
Vector(row=79, col=32, direction='up')
Vector(row=78, col=32, direction='up')
Vector(row=77, col=32, direction='up')
Vector(row=76, col=32, direction='up')
Vector(row=75, col=32, direction='up')
Vector(row=74, col=32, direction='up')
Vector(row=73, col=32, direction='up')
Vector(row=72, col=32, direction='up')
Vector(row=71, col=32, direction='up')
Vector(row=70, col=32, direction='up')
Vector(row=69, col=32, direction='up')
Vector(row=68, col=32, direction='up')
Vector(row=67, col=32, direction='up')
Vector(row=66, col=32, direction='up')
Vector(row=65, col=32, direction='up')
Vector(row=64, col=32, direction='up')
Vector(row=63, col=32, direction='up')
Vector(row=62, col=32, direction='up')
Vector(row=61, col=32, direction='up')
Vector(row=61, col=32, direction='right')
Vector(row=61, col=33, direction='right')
Vector(row=61, col=34, direction='right')
Vector(row=61, col=35, direction='right')
Vector(row=61, col=36, direction='right')
Vector(row=61, col=37, direction='right')
Vector(row=61, col=38, direction='right')
Vector(row=61, col=39, direction='right')
Vector(row=61, col=40, direction='right')
Vector(row=61, col=41, direction='right')
Vector(row=61, col=42, direction='right')
Vector(row=61, col=43, direction='right')
Vector(row=61, col=44, direction='right')
Vector(row=61, col=45, direction='right')
Vector(row=61, col=46, direction='right')
Vector(row=61, col=47, direction='right')
Vector(row=61, col=48, direction='right')
Vector(row=61, col=49, direction='right')
Vector(row=61, col=50, direction='right')
Vector(row=61, col=51, direction='right')
Vector(row=61, col=52, direction='right')
Vector(row=61, col=53, direction='right')
Vector(row=61, col=54, direction='right')
Vector(row=61, col=55, direction='right')
Vector(row=61, col=56, direction='right')
Vector(row=61, col=57, direction='right')
Vector(row=61, col=58, direction='right')
Vector(row=61, col=59, direction='right')
Vector(row=61, col=60, direction='right')
Vector(row=61, col=61, direction='right')
Vector(row=61, col=62, direction='right')
Vector(row=61, col=63, direction='right')
Vector(row=61, col=64, direction='right')
Vector(row=61, col=65, direction='right')
Vector(row=61, col=66, direction='right')
Vector(row=61, col=67, direction='right')
Vector(row=61, col=68, direction='right')
Vector(row=61, col=69, direction='right')
Vector(row=61, col=70, direction='right')
Vector(row=61, col=71, direction='right')
Vector(row=61, col=72, direction='right')
Vector(row=61, col=73, direction='right')
Vector(row=61, col=74, direction='right')
Vector(row=61, col=75, direction='right')
Vector(row=61, col=76, direction='right')
Vector(row=61, col=77, direction='right')
Vector(row=61, col=78, direction='right')
Vector(row=61, col=79, direction='right')
Vector(row=61, col=80, direction='right')
Vector(row=61, col=81, direction='right')
Vector(row=61, col=82, direction='right')
Vector(row=61, col=83, direction='right')
Vector(row=61, col=84, direction='right')
Vector(row=61, col=85, direction='right')
Vector(row=61, col=86, direction='right')
Vector(row=61, col=87, direction='right')
Vector(row=61, col=88, direction='right')
Vector(row=61, col=89, direction='right')
Vector(row=61, col=90, direction='right')
Vector(row=61, col=91, direction='right')
Vector(row=61, col=92, direction='right')
Vector(row=61, col=93, direction='right')
Vector(row=61, col=94, direction='right')
Vector(row=61, col=95, direction='right')
Vector(row=61, col=96, direction='right')
Vector(row=61, col=97, direction='right')
Vector(row=61, col=98, direction='right')
Vector(row=61, col=99, direction='right')
Vector(row=61, col=100, direction='right')
Vector(row=61, col=101, direction='right')
Vector(row=61, col=102, direction='right')
Vector(row=61, col=103, direction='right')
Vector(row=61, col=104, direction='right')
Vector(row=61, col=104, direction='down')
Vector(row=62, col=104, direction='down')
Vector(row=63, col=104, direction='down')
Vector(row=64, col=104, direction='down')
Vector(row=65, col=104, direction='down')
Vector(row=66, col=104, direction='down')
Vector(row=67, col=104, direction='down')
Vector(row=68, col=104, direction='down')
Vector(row=69, col=104, direction='down')
Vector(row=70, col=104, direction='down')
Vector(row=71, col=104, direction='down')
Vector(row=72, col=104, direction='down')
Vector(row=73, col=104, direction='down')
Vector(row=74, col=104, direction='down')
Vector(row=75, col=104, direction='down')
Vector(row=76, col=104, direction='down')
Vector(row=77, col=104, direction='down')
Vector(row=78, col=104, direction='down')
Vector(row=79, col=104, direction='down')
Vector(row=80, col=104, direction='down')
Vector(row=81, col=104, direction='down')
Vector(row=82, col=104, direction='down')
Vector(row=82, col=104, direction='left')
Vector(row=82, col=103, direction='left')
Vector(row=82, col=102, direction='left')
Vector(row=82, col=101, direction='left')
Vector(row=82, col=100, direction='left')
Vector(row=82, col=99, direction='left')
Vector(row=82, col=98, direction='left')
Vector(row=82, col=97, direction='left')
Vector(row=82, col=96, direction='left')
Vector(row=82, col=95, direction='left')
Vector(row=82, col=94, direction='left')
Vector(row=82, col=94, direction='up')
Vector(row=81, col=94, direction='up')
Vector(row=80, col=94, direction='up')
Vector(row=79, col=94, direction='up')
Vector(row=78, col=94, direction='up')
Vector(row=77, col=94, direction='up')
Vector(row=76, col=94, direction='up')
Vector(row=75, col=94, direction='up')
Vector(row=74, col=94, direction='up')
Vector(row=73, col=94, direction='up')
Vector(row=72, col=94, direction='up')
Vector(row=71, col=94, direction='up')
Vector(row=71, col=94, direction='right')
Vector(row=71, col=95, direction='right')
Vector(row=71, col=96, direction='right')
Vector(row=71, col=97, direction='right')
Vector(row=71, col=98, direction='right')
Vector(row=71, col=99, direction='right')
Vector(row=71, col=100, direction='right')
Vector(row=71, col=101, direction='right')
Vector(row=71, col=102, direction='right')
Vector(row=71, col=103, direction='right')
Vector(row=71, col=104, direction='right')
Vector(row=71, col=105, direction='right')
Vector(row=71, col=106, direction='right')
Vector(row=71, col=107, direction='right')
Vector(row=71, col=108, direction='right')
Vector(row=71, col=109, direction='right')
Vector(row=71, col=110, direction='right')
Vector(row=71, col=111, direction='right')
Vector(row=71, col=112, direction='right')
Vector(row=71, col=113, direction='right')
Vector(row=71, col=114, direction='right')
Vector(row=71, col=115, direction='right')
Vector(row=71, col=116, direction='right')
Vector(row=71, col=117, direction='right')
Vector(row=71, col=117, direction='down')
Vector(row=72, col=117, direction='down')
Vector(row=73, col=117, direction='down')
Vector(row=74, col=117, direction='down')
Vector(row=75, col=117, direction='down')
Vector(row=75, col=117, direction='left')
Vector(row=75, col=116, direction='left')
Vector(row=75, col=115, direction='left')
Vector(row=75, col=114, direction='left')
Vector(row=75, col=113, direction='left')
Vector(row=75, col=112, direction='left')
Vector(row=75, col=111, direction='left')
Vector(row=75, col=110, direction='left')
Vector(row=75, col=109, direction='left')
Vector(row=75, col=108, direction='left')
Vector(row=75, col=107, direction='left')
Vector(row=75, col=106, direction='left')
Vector(row=75, col=105, direction='left')
Vector(row=75, col=104, direction='left')
Vector(row=75, col=103, direction='left')
Vector(row=75, col=102, direction='left')
Vector(row=75, col=101, direction='left')
Vector(row=75, col=100, direction='left')
Vector(row=75, col=99, direction='left')
Vector(row=75, col=98, direction='left')
Vector(row=75, col=97, direction='left')
Vector(row=75, col=96, direction='left')
Vector(row=75, col=95, direction='left')
Vector(row=75, col=94, direction='left')
Vector(row=75, col=93, direction='left')
Vector(row=75, col=92, direction='left')
Vector(row=75, col=91, direction='left')
Vector(row=75, col=90, direction='left')
Vector(row=75, col=89, direction='left')
Vector(row=75, col=88, direction='left')
Vector(row=75, col=87, direction='left')
Vector(row=75, col=86, direction='left')
Vector(row=75, col=85, direction='left')
Vector(row=75, col=84, direction='left')
Vector(row=75, col=83, direction='left')
Vector(row=75, col=82, direction='left')
Vector(row=75, col=81, direction='left')
Vector(row=75, col=80, direction='left')
Vector(row=75, col=79, direction='left')
Vector(row=75, col=78, direction='left')
Vector(row=75, col=77, direction='left')
Vector(row=75, col=76, direction='left')
Vector(row=75, col=75, direction='left')
Vector(row=75, col=74, direction='left')
Vector(row=75, col=73, direction='left')
Vector(row=75, col=72, direction='left')
Vector(row=75, col=71, direction='left')
Vector(row=75, col=70, direction='left')
Vector(row=75, col=70, direction='up')
Vector(row=74, col=70, direction='up')
Vector(row=73, col=70, direction='up')
Vector(row=72, col=70, direction='up')
Vector(row=71, col=70, direction='up')
Vector(row=70, col=70, direction='up')
Vector(row=69, col=70, direction='up')
Vector(row=68, col=70, direction='up')
Vector(row=67, col=70, direction='up')
Vector(row=66, col=70, direction='up')
Vector(row=65, col=70, direction='up')
Vector(row=64, col=70, direction='up')
Vector(row=63, col=70, direction='up')
Vector(row=62, col=70, direction='up')
Vector(row=61, col=70, direction='up')
Vector(row=60, col=70, direction='up')
Vector(row=59, col=70, direction='up')
Vector(row=58, col=70, direction='up')
Vector(row=57, col=70, direction='up')
Vector(row=56, col=70, direction='up')
Vector(row=55, col=70, direction='up')
Vector(row=54, col=70, direction='up')
Vector(row=53, col=70, direction='up')
Vector(row=52, col=70, direction='up')
Vector(row=52, col=70, direction='right')
Vector(row=52, col=71, direction='right')
Vector(row=52, col=72, direction='right')
Vector(row=52, col=73, direction='right')
Vector(row=52, col=74, direction='right')
Vector(row=52, col=75, direction='right')
Vector(row=52, col=76, direction='right')
Vector(row=52, col=77, direction='right')
Vector(row=52, col=78, direction='right')
Vector(row=52, col=79, direction='right')
Vector(row=52, col=80, direction='right')
Vector(row=52, col=81, direction='right')
Vector(row=52, col=82, direction='right')
Vector(row=52, col=83, direction='right')
Vector(row=52, col=84, direction='right')
Vector(row=52, col=85, direction='right')
Vector(row=52, col=86, direction='right')
Vector(row=52, col=87, direction='right')
Vector(row=52, col=88, direction='right')
Vector(row=52, col=89, direction='right')
Vector(row=52, col=90, direction='right')
Vector(row=52, col=91, direction='right')
Vector(row=52, col=92, direction='right')
Vector(row=52, col=93, direction='right')
Vector(row=52, col=94, direction='right')
Vector(row=52, col=95, direction='right')
Vector(row=52, col=96, direction='right')
Vector(row=52, col=97, direction='right')
Vector(row=52, col=98, direction='right')
Vector(row=52, col=99, direction='right')
Vector(row=52, col=100, direction='right')
Vector(row=52, col=101, direction='right')
Vector(row=52, col=102, direction='right')
Vector(row=52, col=103, direction='right')
Vector(row=52, col=104, direction='right')
Vector(row=52, col=105, direction='right')
Vector(row=52, col=106, direction='right')
Vector(row=52, col=107, direction='right')
Vector(row=52, col=108, direction='right')
Vector(row=52, col=109, direction='right')
Vector(row=52, col=109, direction='down')
Vector(row=53, col=109, direction='down')
Vector(row=54, col=109, direction='down')
Vector(row=55, col=109, direction='down')
Vector(row=56, col=109, direction='down')
Vector(row=57, col=109, direction='down')
Vector(row=58, col=109, direction='down')
Vector(row=59, col=109, direction='down')
Vector(row=60, col=109, direction='down')
Vector(row=61, col=109, direction='down')
Vector(row=62, col=109, direction='down')
Vector(row=63, col=109, direction='down')
Vector(row=64, col=109, direction='down')
Vector(row=65, col=109, direction='down')
Vector(row=65, col=109, direction='left')
Vector(row=65, col=108, direction='left')
Vector(row=65, col=107, direction='left')
Vector(row=65, col=106, direction='left')
Vector(row=65, col=105, direction='left')
Vector(row=65, col=104, direction='left')
Vector(row=65, col=103, direction='left')
Vector(row=65, col=102, direction='left')
Vector(row=65, col=101, direction='left')
Vector(row=65, col=100, direction='left')
Vector(row=65, col=99, direction='left')
Vector(row=65, col=98, direction='left')
Vector(row=65, col=97, direction='left')
Vector(row=65, col=96, direction='left')
Vector(row=65, col=95, direction='left')
Vector(row=65, col=94, direction='left')
Vector(row=65, col=93, direction='left')
Vector(row=65, col=92, direction='left')
Vector(row=65, col=91, direction='left')
Vector(row=65, col=90, direction='left')
Vector(row=65, col=89, direction='left')
Vector(row=65, col=88, direction='left')
Vector(row=65, col=87, direction='left')
Vector(row=65, col=86, direction='left')
Vector(row=65, col=85, direction='left')
Vector(row=65, col=84, direction='left')
Vector(row=65, col=83, direction='left')
Vector(row=65, col=82, direction='left')
Vector(row=65, col=81, direction='left')
Vector(row=65, col=80, direction='left')
Vector(row=65, col=79, direction='left')
Vector(row=65, col=78, direction='left')
Vector(row=65, col=77, direction='left')
Vector(row=65, col=76, direction='left')
Vector(row=65, col=75, direction='left')
Vector(row=65, col=74, direction='left')
Vector(row=65, col=73, direction='left')
Vector(row=65, col=72, direction='left')
Vector(row=65, col=71, direction='left')
Vector(row=65, col=70, direction='left')
Vector(row=65, col=69, direction='left')
Vector(row=65, col=68, direction='left')
Vector(row=65, col=67, direction='left')
Vector(row=65, col=66, direction='left')
Vector(row=65, col=65, direction='left')
Vector(row=65, col=64, direction='left')
Vector(row=65, col=63, direction='left')
Vector(row=65, col=62, direction='left')
Vector(row=65, col=61, direction='left')
Vector(row=65, col=60, direction='left')
Vector(row=65, col=59, direction='left')
Vector(row=65, col=58, direction='left')
Vector(row=65, col=57, direction='left')
Vector(row=65, col=56, direction='left')
Vector(row=65, col=55, direction='left')
Vector(row=65, col=54, direction='left')
Vector(row=65, col=53, direction='left')
Vector(row=65, col=52, direction='left')
Vector(row=65, col=51, direction='left')
Vector(row=65, col=50, direction='left')
Vector(row=65, col=49, direction='left')
Vector(row=65, col=48, direction='left')
Vector(row=65, col=47, direction='left')
Vector(row=65, col=46, direction='left')
Vector(row=65, col=45, direction='left')
Vector(row=65, col=44, direction='left')
Vector(row=65, col=43, direction='left')
Vector(row=65, col=42, direction='left')
Vector(row=65, col=41, direction='left')
Vector(row=65, col=40, direction='left')
Vector(row=65, col=39, direction='left')
Vector(row=65, col=38, direction='left')
Vector(row=65, col=37, direction='left')
Vector(row=65, col=36, direction='left')
Vector(row=65, col=35, direction='left')
Vector(row=65, col=34, direction='left')
Vector(row=65, col=33, direction='left')
Vector(row=65, col=32, direction='left')
Vector(row=65, col=31, direction='left')
Vector(row=65, col=30, direction='left')
Vector(row=65, col=29, direction='left')
Vector(row=65, col=28, direction='left')
Vector(row=65, col=27, direction='left')
Vector(row=65, col=26, direction='left')
Vector(row=65, col=25, direction='left')
Vector(row=65, col=24, direction='left')
Vector(row=65, col=23, direction='left')
Vector(row=65, col=22, direction='left')
Vector(row=65, col=21, direction='left')
Vector(row=65, col=20, direction='left')
Vector(row=65, col=19, direction='left')
Vector(row=65, col=19, direction='up')
Vector(row=64, col=19, direction='up')
Vector(row=63, col=19, direction='up')
Vector(row=62, col=19, direction='up')
Vector(row=61, col=19, direction='up')
Vector(row=60, col=19, direction='up')
Vector(row=59, col=19, direction='up')
Vector(row=58, col=19, direction='up')
Vector(row=57, col=19, direction='up')
Vector(row=56, col=19, direction='up')
Vector(row=55, col=19, direction='up')
Vector(row=54, col=19, direction='up')
Vector(row=53, col=19, direction='up')
Vector(row=52, col=19, direction='up')
Vector(row=51, col=19, direction='up')
Vector(row=50, col=19, direction='up')
Vector(row=49, col=19, direction='up')
Vector(row=48, col=19, direction='up')
Vector(row=47, col=19, direction='up')
Vector(row=46, col=19, direction='up')
Vector(row=45, col=19, direction='up')
Vector(row=44, col=19, direction='up')
Vector(row=43, col=19, direction='up')
Vector(row=42, col=19, direction='up')
Vector(row=41, col=19, direction='up')
Vector(row=40, col=19, direction='up')
Vector(row=39, col=19, direction='up')
Vector(row=38, col=19, direction='up')
Vector(row=37, col=19, direction='up')
Vector(row=36, col=19, direction='up')
Vector(row=35, col=19, direction='up')
Vector(row=35, col=19, direction='right')
Vector(row=35, col=20, direction='right')
Vector(row=35, col=21, direction='right')
Vector(row=35, col=22, direction='right')
Vector(row=35, col=23, direction='right')
Vector(row=35, col=24, direction='right')
Vector(row=35, col=25, direction='right')
Vector(row=35, col=26, direction='right')
Vector(row=35, col=27, direction='right')
Vector(row=35, col=28, direction='right')
Vector(row=35, col=29, direction='right')
Vector(row=35, col=30, direction='right')
Vector(row=35, col=31, direction='right')
Vector(row=35, col=32, direction='right')
Vector(row=35, col=33, direction='right')
Vector(row=35, col=34, direction='right')
Vector(row=35, col=35, direction='right')
Vector(row=35, col=35, direction='down')
Vector(row=36, col=35, direction='down')
Vector(row=37, col=35, direction='down')
Vector(row=38, col=35, direction='down')
Vector(row=39, col=35, direction='down')
Vector(row=40, col=35, direction='down')
Vector(row=41, col=35, direction='down')
Vector(row=41, col=35, direction='left')
Vector(row=41, col=34, direction='left')
Vector(row=41, col=33, direction='left')
Vector(row=41, col=32, direction='left')
Vector(row=41, col=31, direction='left')
Vector(row=41, col=30, direction='left')
Vector(row=41, col=29, direction='left')
Vector(row=41, col=28, direction='left')
Vector(row=41, col=27, direction='left')
Vector(row=41, col=26, direction='left')
Vector(row=41, col=25, direction='left')
Vector(row=41, col=24, direction='left')
Vector(row=41, col=23, direction='left')
Vector(row=41, col=22, direction='left')
Vector(row=41, col=21, direction='left')
Vector(row=41, col=20, direction='left')
Vector(row=41, col=19, direction='left')
Vector(row=41, col=18, direction='left')
Vector(row=41, col=17, direction='left')
Vector(row=41, col=16, direction='left')
Vector(row=41, col=15, direction='left')
Vector(row=41, col=14, direction='left')
Vector(row=41, col=14, direction='up')
Vector(row=40, col=14, direction='up')
Vector(row=39, col=14, direction='up')
Vector(row=38, col=14, direction='up')
Vector(row=37, col=14, direction='up')
Vector(row=36, col=14, direction='up')
Vector(row=35, col=14, direction='up')
Vector(row=34, col=14, direction='up')
Vector(row=33, col=14, direction='up')
Vector(row=32, col=14, direction='up')
Vector(row=31, col=14, direction='up')
Vector(row=30, col=14, direction='up')
Vector(row=29, col=14, direction='up')
Vector(row=28, col=14, direction='up')
Vector(row=27, col=14, direction='up')
Vector(row=26, col=14, direction='up')
Vector(row=25, col=14, direction='up')
Vector(row=24, col=14, direction='up')
Vector(row=23, col=14, direction='up')
Vector(row=22, col=14, direction='up')
Vector(row=21, col=14, direction='up')
